id,baseMean,log2FC,lfcSE,stat,pvalue,padj
ENSMUSG00000023341,4.951877121,0,4.279685918,0,NA,NA
ENSMUSG00000023345,15.08084191,-0.49694904,1.014712254,-0.489743805,0.6243152,0.793009722
ENSMUSG00000023348,1306.986473,-0.094011281,0.138576693,-0.678406149,0.497514211,0.707938989
ENSMUSG00000023349,2354.944312,-0.712776068,0.171866851,-4.147257403,3.36E-05,0.002451354
ENSMUSG00000023353,868.7891725,0.28980748,0.156856719,1.847593667,0.064661147,0.231512731
ENSMUSG00000023367,1206.071822,0.04559119,0.136620027,0.333707957,0.738599945,0.865940072
ENSMUSG00000023387,0.083394018,-0.796963375,4.279685918,-0.186220062,0.852272192,NA
ENSMUSG00000023391,6.315374826,1.058982726,0.88251438,1.199960873,0.230154537,NA
ENSMUSG00000023393,56.95947658,-0.090940818,0.225897733,-0.402575169,0.68726078,0.833453948
ENSMUSG00000023403,0,NA,NA,NA,NA,NA
ENSMUSG00000023411,219.495066,-0.633544038,0.252863152,-2.505481846,0.012228468,0.093350114
ENSMUSG00000023433,0.660112304,-2.071875074,3.317966058,-0.624441311,0.532337802,NA
ENSMUSG00000023439,8.676488194,0.389041096,0.608967536,0.638853589,0.522918183,0.725859474
ENSMUSG00000023443,0.096074385,0.357182088,4.279685918,0.083459883,0.933485874,NA
ENSMUSG00000023452,1675.034705,-0.131426886,0.089178885,-1.473744442,0.140550412,0.357631206
ENSMUSG00000023456,2099.384097,0.420680488,0.429044519,0.980505448,0.326836682,0.567969384
ENSMUSG00000023460,1461.640914,-0.190412344,0.115179518,-1.65317885,0.098294469,0.295481511
ENSMUSG00000023467,0.999286761,0.408513208,1.548538223,0.263805699,0.791929643,NA
ENSMUSG00000023473,22.12218016,-1.363577516,0.698306011,-1.952693368,0.05085594,0.202956238
ENSMUSG00000023484,1.821542008,-0.302897978,1.38602374,-0.218537366,0.827010448,NA
ENSMUSG00000023495,1152.457418,-0.197532184,0.171770034,-1.149980463,0.250151918,0.489774685
ENSMUSG00000023505,930.5526448,0.557411616,0.19859273,2.806807757,0.005003509,0.057112258
ENSMUSG00000023571,71.52737082,-0.722093123,0.414773229,-1.740934738,0.081695019,0.266244745
ENSMUSG00000023572,676.9515532,-0.159847563,0.126244879,-1.26617067,0.205451986,0.442083904
ENSMUSG00000023577,0,NA,NA,NA,NA,NA
ENSMUSG00000023707,224.855943,-0.401608511,0.174159264,-2.305984202,0.021111515,0.126277693
ENSMUSG00000023723,634.260072,0.116824007,0.142907292,0.817481077,0.413653559,0.64345657
ENSMUSG00000023737,29.33646609,-0.236964876,0.313381395,-0.756154898,0.449556331,0.672314448
ENSMUSG00000023755,64.90146518,0.644403157,0.338652454,1.902845082,0.057060763,0.216324604
ENSMUSG00000023764,2583.058056,-0.166554671,0.126767685,-1.313857474,0.188894172,0.420661378
ENSMUSG00000023781,10.4144018,-0.607071246,0.513468041,-1.182296069,0.237088245,0.477346926
ENSMUSG00000023791,237.9217347,-0.403539264,0.211914726,-1.904253052,0.056877235,0.215939533
ENSMUSG00000023795,448.603904,0.127915432,0.142716273,0.896291847,0.370096913,0.607187847
ENSMUSG00000023800,626.2328598,0.785613762,0.361714426,2.171917144,0.029861913,0.152205946
ENSMUSG00000023802,0.045116939,0.357182088,4.279685918,0.083459883,0.933485874,NA
ENSMUSG00000023805,2500.913542,0.52797758,0.189434761,2.78712089,0.005317864,0.058957119
ENSMUSG00000023806,340.480065,0.060730324,0.170725412,0.355719298,0.722050792,0.855662598
ENSMUSG00000023809,133.6512866,0.240219166,0.371329334,0.646916751,0.517685824,0.722250824
ENSMUSG00000023826,1.97733122,1.693005295,1.998020004,0.847341514,0.396804794,NA
ENSMUSG00000023827,609.7385026,-0.116648451,0.181878568,-0.641353469,0.521293057,0.724576565
ENSMUSG00000023828,5.850147154,-1.347445885,1.060332024,-1.270777317,0.203807881,NA
ENSMUSG00000023829,0,NA,NA,NA,NA,NA
ENSMUSG00000023830,4134.287021,0.25175172,0.204737607,1.229631059,0.218835294,0.455944145
ENSMUSG00000023832,213.6758039,1.190282543,0.630778671,1.88700506,0.059159645,0.220631005
ENSMUSG00000023845,4551.060424,-0.010494749,0.192862392,-0.054415737,0.956603941,0.980481827
ENSMUSG00000023846,698.8488773,0.033637374,0.11597709,0.290034649,0.77178973,0.884467115
ENSMUSG00000023852,1932.761763,0.128098337,0.188493488,0.679590254,0.496763942,0.707380757
ENSMUSG00000023861,736.5932231,0.045346454,0.113022624,0.401215727,0.688261303,0.834082775
ENSMUSG00000023868,16.97190947,-0.142801805,0.355648534,-0.401525078,0.688033579,0.834007272
ENSMUSG00000023873,6.900886518,-0.142290572,1.024568708,-0.138878506,0.889546156,NA
ENSMUSG00000023882,93.13495957,0.040217763,0.205194868,0.195997897,0.844611812,0.923259958
ENSMUSG00000023883,1309.60282,-0.254618139,0.198242575,-1.284376674,0.199010191,0.434165389
ENSMUSG00000023885,4135.847271,0.203748933,0.261488267,0.77918958,0.435868047,0.661309667
ENSMUSG00000023886,15.29859667,2.316744742,3.543522699,0.653797066,0.513242557,0.718631197
ENSMUSG00000023892,213.9637282,-0.047546469,0.180796881,-0.262982792,0.792563843,0.896831849
ENSMUSG00000023902,1.848656187,0.467714938,1.290912629,0.362313396,0.717117849,NA
ENSMUSG00000023903,204.8765219,0.075318754,0.289279463,0.26036675,0.794580888,0.897936846
ENSMUSG00000023904,1512.434986,-0.310907328,0.19032221,-1.633584061,0.102346217,0.302225647
ENSMUSG00000023905,1814.020035,0.274673132,0.140780274,1.951076834,0.051047907,0.203329895
ENSMUSG00000023906,1.906806931,3.078255362,1.845930967,1.667589643,0.095397216,NA
ENSMUSG00000023908,414.7331858,0.727294358,0.193128464,3.76585794,0.000165978,0.007176538
ENSMUSG00000023909,374.2790094,0.19448647,0.146806392,1.324782029,0.185243457,0.416810961
ENSMUSG00000023911,1.887253914,-1.605537555,1.486243447,-1.080265523,0.280023958,NA
ENSMUSG00000023912,181.0709197,0.299699045,0.147222238,2.035691409,0.041781352,0.181611602
ENSMUSG00000023913,6708.206367,-0.311898384,0.168171308,-1.854646836,0.063646675,0.229584499
ENSMUSG00000023914,2.298517098,-0.507082325,1.709621875,-0.296604958,0.766768125,NA
ENSMUSG00000023915,499.9173023,-0.063546539,0.195084986,-0.32573772,0.744622803,0.869404866
ENSMUSG00000023918,25.82113283,-0.523201116,1.78474665,-0.293151477,0.769406372,0.883021573
ENSMUSG00000023919,56.82575889,0.608061798,0.296054049,2.053887799,0.039986552,0.177022517
ENSMUSG00000023921,714.0738419,0.214396792,0.173064727,1.238824313,0.215410568,0.452367915
ENSMUSG00000023923,724.9857271,0.277119641,0.175673159,1.577472863,0.114686761,0.321070128
ENSMUSG00000023926,1.594021082,-1.665968836,1.492728986,-1.116055796,0.264398252,NA
ENSMUSG00000023927,167.1925464,-0.417122878,0.262168111,-1.591051167,0.111598061,0.31657164
ENSMUSG00000023930,0.41935148,2.375038036,4.214773104,0.563503177,0.573092297,NA
ENSMUSG00000023931,1.388260183,-2.645413565,1.431637175,-1.847824023,0.064627804,NA
ENSMUSG00000023932,1791.422767,0.184692953,0.091082385,2.027757095,0.042585045,0.183291207
ENSMUSG00000023935,2.940476321,-0.311607436,1.218548076,-0.255720264,0.798166847,NA
ENSMUSG00000023938,214.4533009,0.263538763,0.179326296,1.46960468,0.141668852,0.359035835
ENSMUSG00000023939,565.8985902,-0.519740765,0.171317012,-3.033795412,0.002414981,0.037577206
ENSMUSG00000023940,607.0495158,0.547010601,0.189607534,2.884962367,0.003914605,0.049867835
ENSMUSG00000023942,1379.529111,0.062107433,0.128548666,0.483143349,0.628993956,0.795946967
ENSMUSG00000023943,0.381971664,-1.456473052,3.458198976,-0.421165197,0.673634456,NA
ENSMUSG00000023944,41056.87225,0.293542849,0.192796761,1.522550729,0.127871145,0.339653621
ENSMUSG00000023945,0,NA,NA,NA,NA,NA
ENSMUSG00000023947,958.3833191,-0.291669129,0.191045886,-1.526696722,0.126836443,0.338664624
ENSMUSG00000023949,0,NA,NA,NA,NA,NA
ENSMUSG00000023951,2116.998019,-0.924833005,0.295453187,-3.130218409,0.001746764,0.031346698
ENSMUSG00000023952,1885.996234,-0.06133356,0.130241518,-0.470921725,0.637696634,0.801795297
ENSMUSG00000023953,802.7671479,0.447920363,0.15475208,2.894438397,0.003798374,0.048859642
ENSMUSG00000023959,1538.738904,0.428851617,0.184112576,2.329290186,0.019843698,0.122208423
ENSMUSG00000023960,29.20531339,-0.591775465,0.317084979,-1.866299269,0.061999507,0.226729171
ENSMUSG00000023961,873.5170785,-0.016482619,0.167747471,-0.098258523,0.921727012,0.96334671
ENSMUSG00000023963,15.34607997,1.669377209,0.919690801,1.815150491,0.069500786,0.242066076
ENSMUSG00000023964,1.434610988,-0.386206505,1.97355666,-0.195690609,0.844852335,NA
ENSMUSG00000023965,586.4485756,-0.045006335,0.163348903,-0.275522727,0.782914668,0.890193996
ENSMUSG00000023966,4.375279794,-1.302852551,0.816676164,-1.595311101,0.110642684,NA
ENSMUSG00000023967,605.0028033,-0.302741004,0.163688826,-1.849490966,0.064386951,0.231076801
ENSMUSG00000023968,4.92852929,-0.082483192,1.239183426,-0.066562536,0.946929971,NA
ENSMUSG00000023971,28.01160827,-1.037303828,2.626965667,-0.394867676,0.692940546,0.836619604
ENSMUSG00000023972,395.6641448,0.383049383,0.214629804,1.784698008,0.074310314,0.250805243
ENSMUSG00000023973,1301.509835,-0.043216411,0.09543102,-0.452854963,0.650653183,0.8101265
ENSMUSG00000023977,2846.991165,0.224946648,0.144510811,1.556607754,0.119563642,0.327985704
ENSMUSG00000023978,0.517263985,2.530148092,4.219951688,0.599568023,0.548794163,NA
ENSMUSG00000023979,3.053124484,0.972756023,1.04273048,0.932893054,0.350875189,NA
ENSMUSG00000023980,433.3288242,0.036541863,0.18461774,0.197932564,0.843097826,0.922517547
ENSMUSG00000023982,80.20450485,-0.255183682,0.195200391,-1.307290835,0.191113956,0.424044986
ENSMUSG00000023984,18.75298992,0.663341797,0.708471591,0.936299783,0.34911886,0.587026171
ENSMUSG00000023987,0.051228478,0,4.279685918,0,1,NA
ENSMUSG00000023988,583.1544888,0.138942545,0.170416584,0.815311173,0.414894215,0.644773498
ENSMUSG00000023990,283.404057,0.009561847,0.160708239,0.059498176,0.952555318,0.978592453
ENSMUSG00000023991,1339.579052,0.221873801,0.152229906,1.457491541,0.144980745,0.363982943
ENSMUSG00000023992,591.5243786,-1.29000167,0.223588616,-5.769531968,7.95E-09,8.38E-06
ENSMUSG00000023993,1.606520958,-4.494360864,4.13332821,-1.087346718,0.276883609,NA
ENSMUSG00000023994,1621.522775,0.318361406,0.169500462,1.878233264,0.060349262,0.223015773
ENSMUSG00000023995,2.70969998,-0.869087642,0.986158779,-0.881285712,0.378163198,NA
ENSMUSG00000023999,0.478053511,-0.136173843,3.380793832,-0.040278659,0.967870967,NA
ENSMUSG00000024002,2779.829768,0.199220838,0.129555141,1.537730079,0.124114626,0.334548699
ENSMUSG00000024006,2586.021942,-0.261989488,0.131038938,-1.999325483,0.045573149,0.190953063
ENSMUSG00000024007,501.9669702,0.55412861,0.188910659,2.933283974,0.00335397,0.045435224
ENSMUSG00000024008,40.84901818,-0.23381472,0.419198553,-0.557766048,0.57700415,0.76341468
ENSMUSG00000024011,567.4967398,-2.759170141,0.618106181,-4.463909644,8.05E-06,0.000942421
ENSMUSG00000024012,1908.761388,-0.077979213,0.212372676,-0.367181008,0.713484005,0.850318027
ENSMUSG00000024013,373.5623807,0.766275865,0.411004917,1.864395858,0.062266134,0.227004852
ENSMUSG00000024014,449.5565221,-0.556517402,0.269552358,-2.06459853,0.038961002,0.175128833
ENSMUSG00000024018,313.3319945,0.214407958,0.222131536,0.965229712,0.334429768,0.573987646
ENSMUSG00000024019,1944.649435,0.178682107,0.154277967,1.158182926,0.246789395,0.486652556
ENSMUSG00000024026,2262.988977,0.087565377,0.10478301,0.835682967,0.40333328,0.634836302
ENSMUSG00000024027,1541.706503,0.218086644,0.387727393,0.562474172,0.573792996,0.761341511
ENSMUSG00000024028,0,NA,NA,NA,NA,NA
ENSMUSG00000024029,0.138538256,-0.763279097,4.277012121,-0.178460821,0.858361087,NA
ENSMUSG00000024030,2055.835036,-0.363424734,0.182922335,-1.986770685,0.046947815,0.194241822
ENSMUSG00000024032,2.057142968,-1.477493561,1.516380086,-0.974355688,0.329879963,NA
ENSMUSG00000024033,9.643448306,1.617255075,1.171804115,1.380141147,0.16754319,0.393330903
ENSMUSG00000024034,0.456552443,0.223790938,2.964487104,0.075490609,0.939824369,NA
ENSMUSG00000024036,18.40867376,-0.418647697,1.070973484,-0.390903886,0.695868282,0.838279919
ENSMUSG00000024037,670.5865838,0.199557874,0.170006279,1.173826494,0.24046453,0.481232192
ENSMUSG00000024038,911.3786581,-0.613747549,0.214830251,-2.856895373,0.004278068,0.052452829
ENSMUSG00000024039,2.397653249,5.036391079,3.863904974,1.303445896,0.192422576,NA
ENSMUSG00000024041,4.053349262,-3.808476635,2.536461611,-1.501491928,0.133228373,NA
ENSMUSG00000024042,851.9393414,-0.372259505,0.250095736,-1.488468016,0.136627511,0.351562069
ENSMUSG00000024043,81.75960233,-0.001438213,0.311167073,-0.004621997,0.996312193,0.99867017
ENSMUSG00000024044,11.45378984,-7.558069463,3.441256527,-2.19631097,0.028069693,0.146598539
ENSMUSG00000024045,764.7710322,-0.01866575,0.225885507,-0.082633677,0.934142823,0.969602038
ENSMUSG00000024048,3526.692675,0.140686991,0.130590584,1.077313443,0.281340259,0.522606098
ENSMUSG00000024049,116.3003847,-1.18079208,0.566283419,-2.085160962,0.037054692,0.171285856
ENSMUSG00000024050,1262.929568,0.120422389,0.133749508,0.900357619,0.367929967,0.604888192
ENSMUSG00000024052,1603.723013,-0.135919672,0.178622969,-0.760930542,0.446698555,0.66987834
ENSMUSG00000024053,333.566665,-0.139152857,1.282987373,-0.108460036,0.91363078,0.959764765
ENSMUSG00000024054,2397.218224,-0.081899455,0.133027965,-0.615655925,0.538121633,0.735659364
ENSMUSG00000024055,366.5433508,-0.190759387,0.167036558,-1.142021778,0.253444968,0.493110182
ENSMUSG00000024056,684.9969298,0.737484283,0.316419631,2.33071596,0.019768342,0.121839267
ENSMUSG00000024059,33.22970699,1.393464722,2.675412184,0.520841136,0.602477444,0.779173998
ENSMUSG00000024063,2359.68214,0.000303036,0.108854461,0.002783868,0.997778798,0.999158947
ENSMUSG00000024064,0.839003258,-0.484352332,2.54845275,-0.190057411,0.849264143,NA
ENSMUSG00000024065,91.24410024,-0.619105385,0.295780542,-2.093124119,0.036338076,0.169659966
ENSMUSG00000024066,4175.252823,-0.135043843,0.343177484,-0.393510209,0.693942685,0.836935073
ENSMUSG00000024067,143.4177104,0.46439767,0.304722701,1.524000895,0.127508488,0.339449047
ENSMUSG00000024068,828.9423424,0.10581248,0.083890273,1.261320013,0.207193573,0.444157436
ENSMUSG00000024069,138.0907237,-0.311960091,0.260385053,-1.198072194,0.230888913,0.46995785
ENSMUSG00000024070,1459.760271,0.287802616,0.186227952,1.545431887,0.122241832,0.331566638
ENSMUSG00000024072,574.4250467,0.1155757,0.172722205,0.669142105,0.503404834,0.71170873
ENSMUSG00000024073,3454.465877,0.111843786,0.090160293,1.240499359,0.214790751,0.451606196
ENSMUSG00000024074,1045.744898,0.323735203,0.123756072,2.61591369,0.008898905,0.077235487
ENSMUSG00000024076,2.167948145,-2.203983887,1.864245564,-1.182239041,0.237110866,NA
ENSMUSG00000024077,1442.869919,0.18313617,0.147763506,1.239387014,0.215202208,0.452050453
ENSMUSG00000024078,437.6004583,0.824821564,0.306639032,2.689877925,0.007147816,0.068567855
ENSMUSG00000024079,1545.927029,-0.124865336,0.181188156,-0.68914734,0.490730551,0.703669777
ENSMUSG00000024081,905.1365558,0.24851674,0.122468897,2.029223311,0.04243555,0.18314595
ENSMUSG00000024082,219.5400439,-0.063905097,0.206466551,-0.309517919,0.756927584,0.876007919
ENSMUSG00000024083,2377.803283,0.203217894,0.153362023,1.325086154,0.185142578,0.416677174
ENSMUSG00000024084,7.399527095,-1.221842942,0.614068113,-1.989751487,0.046618318,NA
ENSMUSG00000024085,4529.926453,0.125035855,0.117785743,1.0615534,0.288438479,0.530820089
ENSMUSG00000024087,209.2174908,-1.049128381,0.439199303,-2.388729614,0.01690674,0.111650851
ENSMUSG00000024088,0.126891395,-1.428945765,4.275986378,-0.334179214,0.738244328,NA
ENSMUSG00000024091,1419.9776,-0.397138031,0.192491658,-2.063144114,0.039098938,0.175302343
ENSMUSG00000024095,1524.32448,0.262270503,0.101516449,2.583527171,0.009779576,0.081630123
ENSMUSG00000024096,2002.177372,0.005108632,0.099942731,0.051115591,0.959233413,0.981967301
ENSMUSG00000024097,255.4180898,-0.436070628,0.480462367,-0.907606209,0.364086312,0.60144624
ENSMUSG00000024098,2854.598388,0.073015898,0.108173285,0.674990112,0.499682047,0.708918019
ENSMUSG00000024099,1552.385777,-0.361327948,0.15863118,-2.277786432,0.022739305,0.130998998
ENSMUSG00000024101,824.8415593,-0.124241417,0.132286961,-0.939181127,0.347637757,0.586109016
ENSMUSG00000024104,1664.485935,0.175560237,0.150667052,1.165219836,0.243930018,0.483762032
ENSMUSG00000024105,0.493524291,0.3571839,2.858291767,0.124964115,0.90055196,NA
ENSMUSG00000024107,17.14417228,0.023610467,0.52434619,0.045028394,0.964084677,0.983811945
ENSMUSG00000024109,8.272748544,-0.083435324,0.735636644,-0.113419206,0.909698214,0.958186359
ENSMUSG00000024112,11.64705162,-0.663922337,0.690398914,-0.961650322,0.336225285,0.575627856
ENSMUSG00000024114,52.5869864,-0.379482434,0.215457854,-1.761283828,0.078190376,0.258817348
ENSMUSG00000024116,0,NA,NA,NA,NA,NA
ENSMUSG00000024118,206.8479238,0.059862691,0.160561554,0.372833279,0.709272533,0.847490662
ENSMUSG00000024120,1697.170281,0.301422183,0.110593817,2.72548856,0.00642064,0.064883778
ENSMUSG00000024121,5138.769771,-0.438029197,0.173419047,-2.525842481,0.011542122,0.090242041
ENSMUSG00000024122,1745.489444,0.146840497,0.178988498,0.820390689,0.411993422,0.64172731
ENSMUSG00000024124,6.662222944,-1.958979491,1.500685337,-1.305389906,0.191760114,NA
ENSMUSG00000024125,0,NA,NA,NA,NA,NA
ENSMUSG00000024127,503.777296,0.121816606,0.121810148,1.00005302,0.31728485,0.560207437
ENSMUSG00000024128,0,NA,NA,NA,NA,NA
ENSMUSG00000024130,1463.253478,0.244051754,0.146948029,1.660803181,0.096752982,0.292796304
ENSMUSG00000024131,24.64332277,1.360406658,0.341699971,3.981289943,6.85E-05,0.003983768
ENSMUSG00000024132,235.5237252,0.453362978,0.406505786,1.115268204,0.264735507,0.504667023
ENSMUSG00000024134,5.254113262,-0.556316857,0.608399119,-0.91439458,0.360509549,NA
ENSMUSG00000024135,483.6902176,0.63062714,0.286770291,2.1990672,0.027873144,0.146102964
ENSMUSG00000024136,69.82626958,0.016113216,0.471841362,0.034149648,0.972757818,0.989045802
ENSMUSG00000024137,161.61342,0.289090089,0.604592906,0.478156602,0.632538748,0.798387631
ENSMUSG00000024140,516.9089297,-1.024541123,0.260275062,-3.936378364,8.27E-05,0.004493913
ENSMUSG00000024142,294.2049782,0.185764436,0.335091399,0.554369453,0.579326027,0.764965347
ENSMUSG00000024143,1124.731761,-0.625686663,0.103309149,-6.056449665,1.39E-09,2.75E-06
ENSMUSG00000024145,264.1447893,0.04794943,0.126178082,0.380013941,0.703935067,0.843452286
ENSMUSG00000024146,830.0115691,-0.140260742,0.138252135,-1.014528578,0.3103306,0.553643596
ENSMUSG00000024150,1984.111713,-0.163401659,0.078758758,-2.074710956,0.038013331,0.173085471
ENSMUSG00000024151,1027.383995,0.427024867,0.16213996,2.633680595,0.00844649,0.075140644
ENSMUSG00000024154,2.275142962,-0.526460594,1.073671598,-0.490336705,0.623895657,NA
ENSMUSG00000024155,2.278693308,4.582106248,3.608621631,1.269766331,0.204167877,NA
ENSMUSG00000024158,474.6817412,-0.014825859,0.144426294,-0.102653462,0.918238011,0.962007591
ENSMUSG00000024160,354.630498,-0.206444794,0.184102706,-1.121356656,0.262136078,0.502122209
ENSMUSG00000024163,3677.840373,0.071939071,0.111016446,0.648003733,0.516982536,0.721850021
ENSMUSG00000024164,9070.025919,-1.959816893,0.494352742,-3.964409877,7.36E-05,0.004110214
ENSMUSG00000024165,1410.376754,0.509416311,0.173421156,2.93745193,0.003309215,0.045095787
ENSMUSG00000024168,33.7702385,-0.545227346,0.429266955,-1.270135844,0.204036246,0.439972741
ENSMUSG00000024169,676.8009002,0.396692774,0.15660226,2.533122913,0.01130513,0.089049729
ENSMUSG00000024170,750.2907543,0.184167694,0.152770652,1.205517491,0.22800359,0.46678435
ENSMUSG00000024171,0,NA,NA,NA,NA,NA
ENSMUSG00000024172,0.882845278,-2.030812734,1.755655543,-1.156726183,0.247384249,NA
ENSMUSG00000024173,1354.314244,0.362751026,0.342738657,1.058389588,0.289877864,0.532436291
ENSMUSG00000024174,186.6047817,-0.138930395,0.230674046,-0.602280134,0.546987682,0.742165038
ENSMUSG00000024175,0,NA,NA,NA,NA,NA
ENSMUSG00000024176,1.188384566,-4.162343658,1.938946424,-2.146703801,0.03181687,NA
ENSMUSG00000024177,74.46565013,0.238630338,0.282808541,0.843787592,0.39878811,0.63111929
ENSMUSG00000024180,307.9906475,-0.81777385,0.340360205,-2.402671751,0.01627579,0.109537658
ENSMUSG00000024181,794.9390163,-0.140330128,0.177329928,-0.791350504,0.428739485,0.655568795
ENSMUSG00000024182,1676.716293,0.241606976,0.195186311,1.237827462,0.215780043,0.452782945
ENSMUSG00000024184,2.679469385,0.461900437,1.251014009,0.369220835,0.711963127,NA
ENSMUSG00000024186,213.0185165,-0.653140663,0.28370541,-2.302179095,0.021325074,0.127067978
ENSMUSG00000024187,254.9234537,-0.513745102,0.411731291,-1.247767935,0.212116054,0.44860772
ENSMUSG00000024188,1961.814003,-0.178822015,0.105932034,-1.688082517,0.09139539,0.28431124
ENSMUSG00000024190,332.94457,-0.742502765,0.258441322,-2.87300328,0.004065899,0.050812487
ENSMUSG00000024191,533.8310049,-0.326416721,0.172873397,-1.88818364,0.059001301,0.220254548
ENSMUSG00000024193,282.9258285,-0.157980257,0.269481956,-0.586236867,0.55771635,0.749604012
ENSMUSG00000024194,491.3880666,-0.570970281,0.27487535,-2.077197103,0.037783371,0.172535331
ENSMUSG00000024197,1106.167673,-0.079211227,0.090247477,-0.877711267,0.380100429,0.616561428
ENSMUSG00000024201,815.8342445,-0.253077665,0.214915176,-1.177570005,0.238968074,0.479400597
ENSMUSG00000024205,3.66837873,-0.85876873,1.199154504,-0.71614519,0.473901702,NA
ENSMUSG00000024206,180.9909239,0.043030385,0.202446774,0.212551598,0.831676728,0.915824655
ENSMUSG00000024207,0.624712142,-0.767898922,2.508542004,-0.306113639,0.759518123,NA
ENSMUSG00000024208,933.7065026,-0.418789296,0.181292127,-2.310024732,0.020886785,0.125589006
ENSMUSG00000024209,7.362736257,-0.725504757,0.526607094,-1.377696512,0.168297009,NA
ENSMUSG00000024210,22.25242643,-1.623729479,0.442692526,-3.667849313,0.000244599,0.009228806
ENSMUSG00000024211,2.061581269,-1.394834286,1.405005322,-0.992760856,0.32082651,NA
ENSMUSG00000024212,984.4872784,0.332684027,0.162634479,2.045593463,0.040796385,0.179286883
ENSMUSG00000024213,1189.080209,0.451923125,0.187262648,2.413311616,0.015808298,0.107674871
ENSMUSG00000024215,1.372355896,-2.470479371,1.470126045,-1.680454121,0.092868993,NA
ENSMUSG00000024217,867.7006329,-0.177415024,0.185767136,-0.955039886,0.339557527,0.578954373
ENSMUSG00000024218,502.1651421,-0.028255386,0.099756408,-0.283243818,0.776989941,0.887210832
ENSMUSG00000024219,184.781256,0.046913233,0.45518199,0.103064782,0.917911556,0.961966443
ENSMUSG00000024220,562.5132822,0.090502078,0.193567487,0.46754793,0.640107908,0.803259718
ENSMUSG00000024222,2669.371754,0.427992341,0.182327344,2.347384272,0.018905745,0.118983984
ENSMUSG00000024223,0.990375009,0.042979487,2.114897899,0.020322252,0.983786305,NA
ENSMUSG00000024224,0,NA,NA,NA,NA,NA
ENSMUSG00000024225,0.063445697,-0.796963375,4.279685918,-0.186220062,0.852272192,NA
ENSMUSG00000024227,0.212881274,0.963635188,4.260682295,0.226169219,0.82106981,NA
ENSMUSG00000024228,41.79684077,0.080018651,0.350376546,0.228379016,0.819351601,0.910449933
ENSMUSG00000024231,851.643436,0.078024545,0.150504649,0.518419498,0.604165614,0.780458751
ENSMUSG00000024232,199.3928498,0.440894543,0.190407984,2.31552551,0.02058419,0.124680253
ENSMUSG00000024233,0,NA,NA,NA,NA,NA
ENSMUSG00000024234,145.9921963,-0.053120768,0.918319007,-0.057845659,0.953871568,0.979332097
ENSMUSG00000024235,225.865677,-0.710182369,0.177380308,-4.003727238,6.24E-05,0.003733813
ENSMUSG00000024236,1800.353134,0.040166585,0.111603352,0.35990483,0.718918305,0.853641241
ENSMUSG00000024238,1559.992009,-0.047766304,0.179612989,-0.265940143,0.790285308,0.895559563
ENSMUSG00000024240,711.8850203,0.01417315,0.096585477,0.146742042,0.883335633,0.94513042
ENSMUSG00000024241,989.8336322,0.091750219,0.095225258,0.963507177,0.335293064,0.574828026
ENSMUSG00000024242,115.8452951,0.440803627,0.93054246,0.473706086,0.635709513,0.800935468
ENSMUSG00000024245,0.880219774,-3.166874119,1.975447416,-1.603117397,0.108908738,NA
ENSMUSG00000024246,41.00700219,-0.03521524,0.547124431,-0.064364225,0.948680216,0.976348254
ENSMUSG00000024247,144.8069054,-0.642306303,0.218031721,-2.945930531,0.003219847,0.044410601
ENSMUSG00000024248,3276.289343,-0.343696012,0.120287277,-2.857293154,0.00427271,0.052443537
ENSMUSG00000024251,566.3669524,0.204366647,0.240598116,0.849410836,0.395652725,0.629057368
ENSMUSG00000024253,345.0477891,0.191001585,0.127135544,1.502346072,0.133007756,0.347237403
ENSMUSG00000024254,0.590212402,-0.817941413,2.373872018,-0.34456003,0.730425159,NA
ENSMUSG00000024256,0,NA,NA,NA,NA,NA
ENSMUSG00000024258,401.0399457,-0.134944979,0.118777823,-1.136112581,0.25590945,0.49458099
ENSMUSG00000024259,1107.853897,-0.004036587,0.120266498,-0.033563688,0.973225079,0.989307823
ENSMUSG00000024260,550.9834453,0.139431947,0.874130466,0.159509309,0.873267625,0.939084952
ENSMUSG00000024261,78.01737719,0.527607524,0.280893229,1.878320549,0.060337327,0.223015773
ENSMUSG00000024266,0.063445697,-0.796963375,4.279685918,-0.186220062,0.852272192,NA
ENSMUSG00000024268,40.82243392,-0.442487769,0.254282514,-1.740142339,0.081834027,0.266305916
ENSMUSG00000024269,316.3251173,0.076074651,0.103810998,0.732818799,0.463668954,0.684037187
ENSMUSG00000024270,1121.282063,-0.239329672,0.096780391,-2.472914904,0.013401605,0.098222519
ENSMUSG00000024271,1144.913796,-0.063032142,0.117596616,-0.536003031,0.591956456,0.77302905
ENSMUSG00000024273,190.9323183,-0.292554441,0.159406767,-1.835269899,0.066465709,0.235306652
ENSMUSG00000024274,38.61136401,0.275190103,0.263672019,1.043683376,0.296631903,0.539451715
ENSMUSG00000024276,1055.603188,0.141297601,0.152747838,0.925038301,0.354945985,0.592978871
ENSMUSG00000024277,1200.762425,0.043193498,0.176451295,0.244789917,0.806619101,0.90465933
ENSMUSG00000024283,2030.360767,0.200877469,0.147574007,1.361198181,0.173451069,0.402242621
ENSMUSG00000024286,1684.68799,-0.290703023,0.113635576,-2.55820433,0.010521425,0.085386657
ENSMUSG00000024287,222.6172709,0.157612485,0.206336111,0.763862828,0.444948991,0.668338407
